Category,subcategory,sublink,datalink
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/holocaust.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/steaknshake.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/lincolncent.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/griffin.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/compass.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/lausdeo.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/newageoprah.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/tyson.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/gayjesus.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/redsox.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/demographics.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/faithbased.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/biblestudy.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/godspitcrew.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/mojave.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/capitolislam.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/dhs.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/flight297.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/publix.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/india.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/muslimwomen.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/changingface.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/groundzeromosque.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/homedepot.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/frankenmuth.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/vaughn.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/fdrprayer.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/halal.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/walterreed.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/dncprayer.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/giftbaskets.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/grahamad.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/mosques.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/popebenedict.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/matthews.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/wbctexas.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/duckdynasty.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/delta.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/nogodbutallah.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/stallone.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/cvs.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/yemengirl.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/shutdown.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/removejesus.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/ukraine.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/subwayhalal.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/homedepotmuslim.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/hilliard.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/harrypotter.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/belgiumpork.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/kfcwipes.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/ibrahim.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/peppapig.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/oklahoma.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/hitchingpost.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/armyturban.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/houston.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/muslimnurses.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/satanicschools.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/walmarthalal.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/ashura.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/allahpledge.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/prayingsoldier.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/nogozones.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/pastorpunch.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/duke.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/heaven.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/brennan.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/biblechange.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/shariatexas.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/vachapels.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/jesusinstagram.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/pledgeallah.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/watchlist.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/sewnshut.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/popechemistry.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/licensephoto.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/banoktoberfest.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/smithfarrakhan.asp
Politics,Religion,http://www.snopes.com/politics/religion/religion.asp,http://www.snopes.com/politics/religion/popedavis.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/gasout.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/nogas.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/saudigas.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/gasprices.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/hess.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/katrina.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/eggs.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/citgo.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/barges.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/strike.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/cheating.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/alaskaoil.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/anwr.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/bigoil.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/bakken.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/clunkers.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/braziloil.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/chevrongulf.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/getused.asp
Politics,Gasoline,http://www.snopes.com/politics/gasoline/gasoline.asp,http://www.snopes.com/politics/gasoline/e15.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/tedkennedy.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/nationaldebt.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/lepage.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/newhampshire.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/thirdterm.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/1956.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/rickscottdog.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/warren.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/carson.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/molotov.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/scalise.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/huckabeedog.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/ernst.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/sandersholocaust.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/sandersessay.asp
Politics,Politicians,http://www.snopes.com/politics/politicians/politicians.asp,http://www.snopes.com/politics/politicians/trumpflag.asp
Politics,Rick Santorum,http://www.snopes.com/politics/santorum/santorum.asp,http://www.snopes.com/politics/santorum/female.asp
Politics,Rick Santorum,http://www.snopes.com/politics/santorum/santorum.asp,http://www.snopes.com/politics/santorum/taliban.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/section8.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/weasels.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/mercer.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/bosell.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/split.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/graves.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/crusades.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/cleese.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/quagmire.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/jjackson.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/kennedy.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/withdrawal.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/gop.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/i69.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/revocation.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/recruit.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/potter.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/mpaa.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/kinsley.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/jasper.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/christie.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/oath.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/noabilities.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/elderly.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/fbiraid.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/steelers.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/earthhour.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/declaration.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/outsource.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/b2sale.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/sharpton.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/dakotasioux.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/freeze.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/americascouts.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/skincream.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/downpayment.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/rickles.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/scanner.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/patdown.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/stiffed.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/obamahouse.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/parasites.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/leatherprotest.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/blackhistory.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/gaybible.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/halftime.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/brownspeech.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/samsung.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/billnye.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/obamason.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/bidenendorsement.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/bushvote.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/absentee.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/santaassault.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/foxnews.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/coulter.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/hasan.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/ryanwaiter.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/gayadoption.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/bloombergpizza.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/jimporter.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/bailpaid.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/bachmann.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/nobelprize.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/cucumbers.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/payraise.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/spanked.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/buttercoma.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/pauladeen.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/deenfired.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/july4.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/july4duh.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/nationalguard.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/zimmerman.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/lottery.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/marsmessage.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/gaytostraight.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/hr8791.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/terrorismalert.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/soccer.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/melgibson.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/guantanamo.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/twerking.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/breakdown.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/foxnewsfcc.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/muslimmonth.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/std.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/fingerprints.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/hooters.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/museum.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/hornets.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/newconstitution.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/microchip.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/registry.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/easter.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/halloween.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/sharia.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/gasstations.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/chickfila.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/lgbtqday.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/medresearch.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/applebees.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/statue.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/bitstrips.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/thanksgiving.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/knockout.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/blackfriday.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/xbox.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/kanye.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/francis.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/jordanrobbed.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/jacksoncorpse.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/overdose.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/newflag.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/potfoodstamps.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/giantsquid.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/marlboro.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/golfclub.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/bieber.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/dinosaur.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/zimmermandead.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/jeffgordon.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/trayvonpainting.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/huskies.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/cosmos.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/hobbylobby.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/labelle.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/mlk.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/michaelvick.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/ptsd.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/selfies.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/miner.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/thirdterm.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/palin370.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/solarpanels.asp
Politics,Satire,http://www.snopes.com/politics/satire/satire.asp,http://www.snopes.com/politics/satire/whitearbys.asp
